,genre_score,rating,review,runtime,year
922,5.0,6.5,"Just released from jail, father and son Bill and Karl (played by real
life father and son Bob and Robin Hill) are patriarchs of a small crime
family. Their business and life in Down Terrace is plagued with
infighting. When Karl's estranged girlfriend claims to be carrying his
child, Karl's added priorities create tension amongst his immediate
family. Suspicions grow when the family believes there's an informant
in their midst that could send them all to prison for a very long time.This film is hard to categorize. Some have called it a British version
of Sopranos. While it is a story about a crime family, there's nothing
very ""gangster"" about them. They don't dress or look the part. The
three characters, Bill, Karl, and Maggie (Julie Deakin), Karl's mother,
look and act like a regular blue collar family. They're not
particularly convincing as gangsters (which may be why they're so
well-hidden). For a good chunk of the movie, I had forgotten they were
gangsters at all. Kind of like the TV show Roseanne, they bicker about
regular family issues. Heavy with dialogue and awkward situations, the
film plays almost like a comedic sitcom. It could have been about any
family business and it would have worked.There's realism and candor in the film's look and style. Characters
talk about everyday things. Characters are often irritable, unkempt,
and cumbersome. The camera is often hand-held, jerky, and frequently
focuses on the mundane. The dialogue is often quite sharp and funny.
It's certainly not glitzy like a gangster film.There's virtually no action until the latter half of the film.
Admittedly, some parts dragged. And, some parts are engrossing and
sentimental. Some parts take you by surprise. The film's focus on both
the mundane and the surprising moments is perhaps used to its benefit,
but can sometimes feel a little uneven in terms of pacing. When the
unexpected, violent moments hit, it reminded me that yes, this is
indeed a ""gangster"" film. This results in some great dark humor.
AdvertisementThe characters truly make this film. The dynamics between Bill, Karl,
and Maggie are realistic, funny, dysfunctional, and sad. Bob Hill is
particularly memorable as Bill, an aging father who is frequently
disappointed and putting down his son, Karl. Robin Hill expertly plays
off his real-life father Bob (who plays Bill) as the
constantly-frustrated Karl. Julie Deakin gives a complex, multifaceted
performance as Maggie, the loving, sometimes scheming, mother, who may
not always be as kind as she appears. The supporting cast, which
consist of thugs who often do not act like thugs, bring proper amount
of quirky, dry humor.Given the expectations one may have of the frequently popular gangster
genre, fans of that genre will likely be let down by this film while
missing out on this film's more subtler, deeper story about family
relationships. The initial pacing of the film may try some people's
patience. It did me a little. I wished the film hadn't really
characterized itself as a story about a crime family or a ""gangster
film"" because it really isn't. I think it perhaps hurts the film
somewhatit makes it seem less real, maybe more gimmicky. This is
closer to a family dramawith occasional violence thrown in. One may
mistakingly go in expecting The Godfather. I can see this film
re-imagined as a small crime story starring ordinary peoplesomething
akin to a Coen Brothers' film. These characters are odd, quirky, and
dark in that vein.I enjoyed the humor and the little surprises in this film despite the
fact that the plot didn't always keep my interest. Some parts are quite
banal and I sometimes wondered where the film was going. The film picks
up considerably on the second half and the film's theme seems to follow
the old adage that ""what goes around comes around."" By the end, though,
it was ultimately the memorable characters that remained with me long
afterwards.You can find more of my movie review updates on
http://twitter.com/d_art",93,2009
923,4.5,5.1,nothing,0,2015
924,3.0,5.3,nothing,83,2016
925,8.75,6.7,"I chose to watch this movie because of the reviews. The fundamental
part of the story is a difficult subject. There are wide ranges of
sexual abuses existed in the society. The percentage of crimes have
been reported is shamefully low. This movie presented the truth of it.I think the part how Bart (played by Greenwood) handled the situation
after he found out the truth was critical. It was humanly portrayed the
deep concern Bart had about Mackenzie's wellbeing. He did not pass
judgment on Mackenzie even she tried to seduce him earlier. He somehow
understood her behaviors. I would say this movie sieved the humanity
through a series of unfortunate events. The director had keen eyes to
present the positives from the negatives in life.Human beings are resilient and uplifting sometimes even in worst
scenarios. This movie would show you that at least. The director left
the untold ending behind which I would say is better than telling it
all. If you want to have reflections after the movie, this one will be
a good choice.",104,2014
926,9.25,7.1,"This is better than the first one, though i like the first one too...
but this one really kicks ass. The execution of the fight scenes, the
action and stunt sequences are choreograph very nice and hard hitting.The story is not that new to movie-watchers, though there's some twist
but still its some kind of a stereotype story... But if you want hard hitting, bone breaking action entertainment, this
one is a must see!The cast especially actors Michael Jai White and Scott Adkins Kicks
Ass! Isaac Florentine and the action cinematographer did a very good
job!",98,2006
927,13.0,5.1,"I sat down and got all ready for a good horror movie. Too bad I chose
this one. With in 15 minutes I should have shut it down, but I didn't,
with the constant hope that it would turn around. It didn't. For those who want to see this, the basic premise is decent (young
people looking for a good underground-type Halloween haunted house) and
it could have been a great movie had it gone in a different direction.
But the acting, the writing, and ending fall short of anything less
than awful. (SPOILERS IN THIS PARAGRAPH) Let's discuss the ending. I do this in
hopes of deterring people from wasting their time. It's terrible. I
guess they thought being buried alive would make for a good ending. And
it happens in an instant. No real lead up or reason given as to why.
One minute they are in a haunted house, and at this point I thought it
was going to turn into a Hostel type movie, but no, they just end up in
coffins being buried alive. In my book, this sucks. For a better time go see your dentist.",91,2014
928,4.666666666666667,7.4,"Very formal in its presentation of religion and politics, from the
school system on up, but still manages to interject new (and far older)
ideas in counterpoint to the period and setting. What at first came
across as something that might be strict and stodgy turned into an
engaging coming-of-age tale in the form an older teenager, on the verge
of manhood, who is troubled by questions of spirituality and god, while
at the same time coming to terms with his own sexuality, and how all of
this affects his understanding of his place in society.The story is helped along with phantasmagorical imagery, both dark and
light, by way of the young man's dreams and imagination. But ultimately
these become set pieces in the greater story and its resolution. Pretty
bold fare, I would think, for what was then a 1974 TV movie originally
airing on British television.If you can get past (I did) the guiding formality of time and place and
its deeply religious nature, it's an interesting and at times intense
exploration.",90,1974
929,12.5,4.2,"First of all if you're looking for an Academy Award winning ground
breaking high budget blockbuster film you can skip this one. I first
watched this film within the past year and now I've seen it a half a
dozen times. It has so much going for it that I never tire from
reviewing. Michael Biehn stars in his most sadistic and downright mean
character to date and delivers a brilliant performance. William
Forsythe adds to the mix beautifully as usual. The cast overall meshes
perfectly as well. I'm not going to spoil any plot points but I will
say if you enjoy horror, thriller, and/or action films this one blends
the genres effortlessly so this might be for you. I like the gritty,
backwoods feel which umbrellas the atmosphere of the movie. This remake
sports the same director as the original so the intentions are not
lost. Finally there are great one-liners in the excellent script. One
warning though: If you are squeamish when in comes to uncomfortable
domestic situations and cold blooded murder then you might want to opt
for Dory or Madea.",98,2014
930,5.0,0.0,"I notice nobody actually from Northern Ireland seems to have commented
on this... I grew up in Belfast through some of the worst of the
troubles (and have been personally affected by the actions of both
loyalist and republican terrorists) and I have to say that for me this
film is pretty much it in a nutshell. The desensitising effect
mentioned by some of the other comments is precisely what happens in
real life; the fact that stuff blows up occasionally and every so often
someone gets shot dead eventually starts to just become part of the
scenery. I've lost count of the number of times I saw people walking
through Belfast stop in their tracks for a second or two as a bomb was
detonated nearby then just continue on their way. You learn to live
with it, and that's the real horror, which I think is something Clarke
portrays here with an extraordinary degree of empathy. Possibly some of
it's because so many of the places in the film were so familiar to me
but it really hit home in a way that no other film explicitly about
Northern Ireland has ever done for me.",0,1989
931,9.25,6.2,"Monroe Hutchens (Wesley Snipes) is the heavyweight champion of
Sweetwater, a maximum security prison. He was convicted to a life
sentence due to a passionate crime. Iceman Chambers (Ving Rhames) is
the heavyweight champion, who lost his title due to a rape conviction
to ten years in Sweetwater. Of course they will fight against each
other, in a very predictable and full of clichés screenplay. The story of Iceman Chambers is basically what happened with Mike
Tyson. Movies about prison are attractive most of the time and this one
is no exception to the rule. The choreography of the fights are
perfect, therefore fans of this sport will like it. Wesley Snipes looks
indeed like a real boxing fighter. My vote is six.Title (Brazil): ""O Invencível"" (""The Invincible"")",0,2002
932,10.0,7.0,"While it was filmed at a Florida National Guard site, ""Tigerland""
totally reminded me of Fort Polk, LA., firing ranges, maneuver areas,
waist-deep water and all. The movie was fairly authentic and the
characters similar to those same ones at my AIT in 1974. The difference
between the Tigerland year, 1971, and mine of 1974 is all the drill
sergeants and instructors knew they weren't going back to Vietnam, as
it was pretty much all over, so training was very relaxed - not a
challenge at all. That was the precursor to all our troubles in the 70s
and 80s, which I know for a fact as I stayed in until 2004. I never
heard anyone mention ""Tigerland"" but the Army did have realistic
Vietnam training villages at different bases across the U.S. Vietnam
Vets tell me that up to 1972 Basic & AIT could be pretty rough and
rugged, because the trainers had been there and were mandated to train
Vietnam-bound men those skills to make it, although that was not always
the case. Both a drill sergeant at Polk and later one of my Vietnam Vet
NCOs, when we had become instructors at a basic training brigade at
Fort Bliss, told me there was nothing they could do to get anyone ready
and people just had to find out and figure out for themselves. This
movie rates high.",101,2000
933,6.75,6.5,"This movie is second of Pasolini's so called 'Trilogy of Love' (Il
Decameron, I Racconti di Canterbury, Il fiore di mille e una notte;
1970-1974). All these movies are quite specific, there are said not to
be that provocative or intriguing. They are greatly influenced by the
fact that while directing them Pasolini was contented because of his
intimate relationship with the 'innocent barbarian', actor Ninetto
Davoli. It is also said that in 'Trilogy of Love' Pasolini became
resigned to the present time world by escaping to the past. However I don't think it's true. In these movies, Pasolini introduces
to the audience an incorrupt world where people don't care about
'material aspects of life', they try to live at the full stretch, they
seek love and, of course, sex and they do not respect 'the repressive
limits imposed by religious and bourgeois morality' (Gino Moliterno).
This is probably why Pasolini later declared that these three films
were most ideological of his career (in his famous and long interview
with Massimo Fini). I suppose Pasolini tried to confront such
'primitive' world with the world he had lived in and which he had hated
so much (this confrontation is present all the time, especially by the
contrast between the love and the death, by the contrast between the
first tales, in which the human naked body dominates, and the last two
tales in which pursuit of money causes death and perdition. Because of
such end it is also suggested that I Racconti di Canterbury are very
close to Pasolini's disillusioned last movie, Saló).It is common to hear that Chaucer must have rolled over in his grave
after this movie was released. But if you try to understand The
Canterbury Tales in the context of Chaucer's attitude towards love in
his (other) literary works, you will probably find that Chaucer would
resemble to Pasolini alias Mr Chaucer ends the film with writing 'Here
end the Canterbury Tales, told for the mere pleasure of their telling,
Amen'.",111,1972
934,8.8,6.5,"Professionally executed, well, that's the least you can say about a
Steven Soderbergh movie but, I felt, the whole thing had been done in a
rush without real conviction, merely to showcase the talents of a
friend, Matt Damon in this case. Terrific pace, involving and
surprising. That's more I can say about most movies but The Informant
with or without the exclamation mark left me kind of cold. I was far
too aware of the intention. Matt Damon is a good actor but his acting
is still too much of that, acting. I couldn't forget it was him, not
for a moment. No matter how much extra pounds he had put on, the
terrible hair do, the suits etc. It all felt like the dress rehearsal
for something that wasn't quite there yet. I longed for Alec Guinness
in that part. Visibly invisible. The story is so outrageous, with
bumbling, sentimental FBI agents that couldn't see through this man
until it was too late, is a pill hard to swallow and yet, we're told,
the whole thing it's true. I suppose that the Marvin Hamlisch score was
enough of a clue as to how to detect and read the tone of the movie but
I was confused by it. I also must say I was never bored so, I guess
that's a recommendation of sorts.",108,2009
935,7.666666666666667,5.0,"In something Walt Disney would actually have been proud of, Operation
Dumbo Drop carries the old Disney tradition of making the audience feel
good without regard to it's lack of plausibility. Danny Glover and Ray
Liotta, along with Dennis Leary walk a tightrope of comedy in a real
war-zone situation and carry this off with a real blend of comedic and
acting talent. The acting in this movie is terrific. The cinematography
and all the little things that go the extra mile. . like setting,
direction, musical score, sound, etc, all come together nicely. And the
elephant is a great character actor! The only problem is, of course, it
is a terrible war and nobody is dying. This is something traditional
with the Disney family genre, but in this picture it really becomes
completely implausible and will probably turn off some viewers. That
said, if one can ignore the actual ridiculous nature in this total lack
of plausibility, I found this picture quite easy to like.",107,1995
936,14.166666666666666,7.2,nothing,104,2016
937,5.0,4.7,"There are very few movies I would walk out on after paying to see them,
but this film was PAINFULLY stupid. It was so horrible I didn't even
ask for my money back, as I didn't trust myself to not berate the poor
theater employee when it wasn't his fault he sold me a ticket to a
movie that simply should not have been made. Nonetheless, t couldn't
endure more than 20 minutes of it before having to leave or risk a
splitting headache. It's not just a matter of individual comedy style
preferences - although I'm not a fan of ""dumb and dumber"" type comedy,
this movie isn't stupid in that way (I would have watched it through to
the end if it had been). It's just simply stupid in every way: Plot
(nonexistent), dialogue, music, characters, gaudy poorly done violence
in places where violence doesn't even make any sense, much less
contribute to the story. I don't know how to say it better than simply:
""Everything about this movie is awful.""",81,2016
938,1.0,5.9,nothing,110,2015
939,12.0,3.8,"Take ""The Sand"" for what it is. And if you do that, it is a fun little
flick.It is a B movie with minimal budget, minimal special effects, filmed in
one location and with a cast of unknowns and still it has an
interesting premise.I see it as a homage to the 50's man-in-a-rubber-suit monster film. And
it works very well in this respect. The difference being that instead
of a monsters something weird is crawling under the sand. It is a little bit longer that it should be, some of the characters are
annoying, but still it is worth a rental",84,2015
940,10.333333333333334,3.1,"This rubbish is so bad that I was not going to write a review, as I did
not think I would be able to put how bad it is into words.However, I felt that it was important to warm my fellow humans, and so
decided to try.If I said that a bunch of schoolchildren could do better, I would be
insulting all schoolchildren everywhere.If you compared this rubbish to the first day of an acting school
course, you would expect that the lecturer would have gone out the back
and committed suicide half way through, just to avoid the second half.
80% of the dialogue consists of the word f#ck....and all it's
derivatives.Not only is there no story, but what there is is so confusing as to be
a health hazard. Do not even look for acting. It simply is non
existent. Please, do not be duped by the inclusion of Danny Glover and
Vinnie Jones. At this point, moviegoers must accept that if either one
or both of them are in a movie that it is a very good reason to avoid
it at all costs. They are not even trying to hide the fact anymore that
they are simply selling their names to absolute rubbish, and are quite
happy to walk away with a fat cheque, and could not give a damn about
their fans. It is truly sad.Please....please...do not be tempted to spend hard earned cash on this
tripe, just so these idiots can laugh all the way to the bank. You will
never forgive yourself for wasting precious time and money on the worst
trash ever to hit the screen.",102,2015
941,2.6666666666666665,6.2,"The funniest movie for at least a year! Sacha Baron Cohen at the top of
his game. Rude, crude, filthy, but absolutely hilarious with numerous
laugh-out-loud moments. So many laughs in fact that I found myself
wiping away the tears from laughing so much. It certainly helps if you
are a Sacha Baron Cohen fan because he is politically incorrect and his
humour is guaranteed to offend anyone who is sensitive to issues like
AIDS, religion, sexual abuse and the disabled. Of course comedy is so
subjective that you mightn't find any of this funny but I had such a
fun time, I cannot wait to see it again to check out the jokes I might
have missed out the first time around from laughing too much. Norman aka Nobby (Sacha Baron Cohen) is an English football hooligan
who is happily married to Lindsey (Rebel Wilson). They live together
with their nine children in Grimsby in the north of England. He has a
brother, Sebastian (Mark Strong), whom he hasn't seen for 28 years as
they were separated when their parents died. What Nobby doesn't know is
that Sebastian is a top MI6 agent who doesn't reveal his identity. He
is on a case where is attempting to prevent the assassination of
humanitarian, Kate (Penelope Cruz) when Nobby spots him and
inadvertently causes him to kill the director-general of the World
Health Organisation. With only Margaret (Isla Fisher) in the operations
room advising him, Sebastian must rely on his brother to help him catch
the real perpetrators of the crime. There's plenty of gross out humour on display ranging from an elephant
bukkake scene to Nobby sucking out the poison from his brother's
scrotum. Other standout funny scenes include a case of mistaken
identity when Nobby masquerades as his brother to obtain vital
information and Nobby searching for Sebastian in a spa therapy centre.
And if you like celebrities being lampooned, people like Bill Cosby,
Donald Trump and Daniel Radcliffe are fair game for the jokes that are
heaped upon them.Not only are there laughs aplenty but there are also exciting sequences
that would please action enthusiasts. The point of view scenes that
help Sebastian with locating his targets might be frenetic but they
inject variety into the typical chase scenes. There's even a touch of
sensitive family bonding scenes when Nobby and Sebastian recall what
they got up to during their childhood. Although the flashback scenes
are helpful in providing their adult lives with a backstory, they do
occasionally encroach into the comedy and action territory.The people of Grimsby were apparently annoyed with the depiction of
their town but what is a Sacha Baron Cohen film without a little
controversy? The run down appearance of the town and hooliganism
representing the townsfolk add a lot to the comedic appeal of the film.Supporting actors like Isla Fisher and Ian McShane don't get much of a
look in because ""Grimsby"" truly belongs to Baron Cohen and Strong. One
could say that Baron Cohen is typecast as the unintelligent Nobby but
he plays these sorts of characters so well. Strong is more of the
straight man to Baron Cohen's bumbling fool but it's the situations
they find themselves in that promote the laugh factor. ""Grimsby"" is known as ""The Brothers Grimsby"" in America. The film could
be called anything and it wouldn't matter for it's the material that
makes it so much fun. This is one of the best gutter humour movies ever
released and definitely worthy of repeat viewings if you're a fan of
this type of comedy, and especially if you appreciate Sacha Baron
Cohen's brand of humour.",83,2016
942,9.666666666666666,0.0,"Greetings again from the darkness. As a devotee and lover of the
cinematic art form, I tend to focus on the positive elements of films,
and maintain a near reverent respect for filmmakers who engage in
personal projects. Because of this, I typically avoid labels such as
""bad"" or ""good"" and instead focus on the experience. Unfortunately,
this latest from writer/director Angelina Jolie (billed for the first
time as Angelina Jolie Pitt) has delivered a prolonged experience of
monotony and misery that can only be described as bad. Or awful. Or
even beyond awful.It's based in the mid-1970's and filmed on the island of Gozo in Malta.
The setting is stunningly beautiful, and cinematographer Christian
Berger captures the essence of this unique spot with naturalistic
lighting and plenty of wide shots of the rocky beaches that provide the
foundation for a classy and quaint inn run by Michel (Niels Arestrup, A
Prophet). Roland (Brad Pitt) and Vanessa (Angelina Jolie) are the
epitome of an unhappily married couple  though they are stylishly
dressed while driving their 1967 Citroen convertible.He is a writer who doesn't write and she is a former dancer who doesn't
dance. While he is not writing, Roland sucks down gin, beer and
anything else Michel will serve him. Vanessa mostly hangs out in the
room popping pills and watching a fisherman in a row boat. When they
are together, they rarely speak except to ensure we viewers understand
just how miserable they are  with a lousy reason that isn't explained
until late in the film. Mostly she bats her porn star fake eye lashes
while he sports a porn star mustache.A glimmer of hope emerges when a honeymooning couple takes the room
next door. Lea (Melanie Laurent) and Francois (Melvil Poupaud) seem
quite happy and enjoy spending time together in bed. We know this
because Vanessa discovers a peephole where she can take in the sights.
In what is probably the only interesting twist, Lea and Roland are soon
sharing peeps  a step that somehow begins the process of rebuilding
their relationship. Of course, that doesn't happen without many more
scenes of misery prior to the quite predictable finish.Angelina is clearly paying tribute to the 1950's and 1960's French
art-house films, but having two unlikable lead characters who can't
stand to be in the same room never allows the viewers to connect 
though she seizes many opportunities to show off her exquisitely
rebuilt breasts. The film is entirely too long  and feels even longer
 as it squanders a real chance to explore the second stage of
marriage. The beautiful scenery and Gainsbourg songs don't come close
to making this a movie worth enduring.",0,2015
943,12.0,5.8,"This rates up there as one of the better ""giant monsters wreak havoc on
mankind"" movies that came out of the 1950s. The predators this time are
overgrown snails/mollusks/caterpillar-like creatures that awaken from
the pits of the Salton Sea after an earthquake shakes things up and
charges them full of radiation. These monsters may appear of the dime
store variety to those who aren't used to these ""big bug"" pictures, but
actually they're pretty believable for a movie like this. Some of the
assets setting this feature apart from its relatives would be the
serious treatment of the story, some good acting and characters (it's
fun watching Hans Conried as the knowledgeable scientist), and a few
impressive pre-JAWS ocean scenes (one of the female victims meets a
fateful watery demise, for example). Also adding to the effectiveness
are some creepy ravaged corpses, the likes of which weren't usually
this prominent back in the day. *** out of ****",84,1957
944,12.5,5.3,"The plot is simple, a soldier returning from Afhganistan becomes a body
guard for a well known boxer who is loved by the community he restored,
and hated by the man he put behind bars.It begins typically with plot development and whatnot but where other
straight to video movies fail this one succeeds, if you give the movie
a chance you will feel the difference between this and anything else
that has been released recently. The plot has more to it, the action
pieces deliver what is expected but it is entertaining none the less
and the humor and rap beats thrown in add what is needed to make this
movie more entertaining than what i was expecting. treat yourself and
get a hold of this for lazy nights where you just want to kick back and
see Jean Claude do his best.",110,2006
945,9.666666666666666,6.6,"I got hooked on skateboarding before i've seen the Trashin', but when i
finally have seen the famous 'Skate or DiE' movie, it was love on first
sight:) In my country they translated the movie title as 'The hero of
SkAteBoarDinG:)) ..I've watched it around 13 times, knew the dialogs by
hart, used the pause button on VHS to learn the tricks, used the pause
button to copy the skate , scull:), bones, dagger drawings and
graffiti, did a spider net on my board (couple of years later it was
the cheesiest skate drawing:)), and did a lot of personal skate logo
designes, but thank God didn't pierce my ear to wear a scull or a
skateboard design earing on a small chain....Anyway i still consider myself a trasher:) This movie definitely
represents my childhood and because of that i'm not capable of an
objective valuation. It's summer, skate, good times, friends, first
love, rhcp, bonding movie.",93,1986
946,7.6,6.1,"Let's be honest, the concept of Small Soldiers(toys coming to life)
came from Toy Story. However, DreamWorks came up with a MUCH different
plot and the result is a great-and grossly underrated-family
movie/action flick with top notch CGI. I'm sure many say DreamWorks is a poor man's Disney/Pixar, and I agree,
but this one movie in which DreamWorks shines. One might argue that the
Commandos are glorified G.I. Joes, but I will gladly look past that
because, c'mon, they're awesome. Small Soldiers is a fine piece of entertainment and some of DreamWorks'
best work to boot. I am begging you, don't pass it up. You won't regret
giving it your time.",108,1998
947,4.666666666666667,5.7,"This is one of the best ""love story"" I have ever seen. The directing is
really brave, the conflict fully develops and not aborted. All emotions
are pushed to the edge. It perfectly shows that even the most cynical
people can be shaken by true emotions.The movie is also painful because it shows how weak and pathetic we
are. We love hiding our failures, choosing our comfort instead of
facing the root of our problems. We like the numbness, the created
explanations for our bad relationships, we comfort ourself with the
fact that all of our friends are in the same shoes.Another plus is of the directing is the really refreshing, original
conversations. Intelligent writing with very good sense of humor and
perfect acting -this is a rarely seen combination.I would recommend this movie to everyone who is fed up with fake,
romantic choices of many directors, who are hungry for artistic reality
and ready to take a heavy message.",86,1994
948,3.0,5.3,"If you're not a John Larroquette fan nor a fan or Kirstie Alley at her
heyday, don't bother to read on. But if you loved John in Night Court
and Kirstie in Cheers, you're in for a treat.This is the best of both of them. And as a couple they really work -
the chemistry, the timing, everything. Tom Ropelewski really hit it out
of the park in writing and directing this. So many great quotes, so
many great characters, and subplots that all come back together at the
end.I've always heard, in writing school, that if you want us to care about
a character or laugh at a character, keep making things fall apart for
him/her. Well, I've seldom seen things fall apart so many times in a
row. Just when you thought it couldn't get any worse...it gets worse.
Over and over.Sure, it's as dated as a film could be for its era. The clothes, hair,
music, everything. But nobody could play it better. Nobody.It's a bit PG in a couple of places, where there's a bit of foreplay
and one racy part where Kirstie starts to strip, but my 10 and 13 year
olds haven't been grossed and they think it's hysterical.Just showed it to a friend that's 36 (another writer) and he loved it.So-o-o-o...why isn't this out on DVD yet, when so many people are
clamoring for it? I'd sure buy it!",90,1990
949,3.0,4.4,"I went into this movie with low expectations.i picked it up for a very
low price.however,i have to say,it's actually not a bad movie.i
chuckled more than a few times,and laughed out loud two or three
times.it's a pleasant enough diversion.Dolph Lundgren plays the main
role here,and he is pretty good in the role.he handles the comedic bits
pretty well.Bill Bellamy plays his partner,and is also good.but Danny
Watley is very funny as their overbearing,always shouting boss,as is
Michael P.Northey as the somewhat dim witted,clueless Hal.it's a decent
movie,especially if you keep your expectations low.i would recommend it
for a watch.Kindergarten Cop 2 is a 6/10",100,2016
950,8.0,5.7,"I get the impression that most of the comments here are more influenced
by the entry in ""The 50 Worst Films of All Time"" than by the film
""Hurry Sundown"" itself. Personally I don't give much credit to that
book since I consider Michael Medved to be one of the four or five
worst film reviewers of all time.""Hurry Sundown"" has been pretty much out of circulation in recent
years. I shudder to think how network censors would have butchered it
when it was broadcast on TV; anyone who saw it that way saw a different
movie. It is now finally available on a good widescreen DVD and also on
Amazon and Netflix streaming. I had been wanting to see it for a long
time, if for no other reason than it being one of the handful of
mainstream Hollywood films to earn a ""condemned"" rating from the
Catholic Legion of Decency.It wasn't nearly as bad as I expected; in fact I thought it was pretty
good. It held my unflagging interest for its almost two-and-a-half hour
running time, which is an accomplishment in itself; the worst thing a
movie can be is boring. Not a great film, but an entertaining piece of
Southern Gothic. I couldn't get that upset at the casting of Michael Caine. I've
certainly heard worse southern accents in movies. How about ""Gone with
the Wind"" in which two of the four leads were played by Brits (and
neither Leslie Howard nor Clark Gable even tried to sound southern)?
Caine looked and sounded tentative in the opening helicopter scene
(maybe that was the first scene filmed) but got more comfortable with
the part as it went along. In many ways, Caine fit the role perfectly,
since his character was a self-absorbed philanderer just like ""Alfie."" People have scoffed at Burgess Meredith's racist judge, but let's face
it, folks  people like that really existed in the South back then (and
maybe still do; is that Arizona sheriff much different?). Was
Meredith's portrayal much more over-the-top than Ed Begley's in ""Sweet
Bird of Youth"", which won an Oscar? I got the impression that Meredith
might have been basing his character on George Wallace (the pre-1968
version), and he wouldn't have been far off. As for the poor having better sex than the rich, well that's one of
those clichés that just might have a bit of truth in it, especially
when the poor girl is Faye Dunaway. Were the black characters over-idealized? Perhaps, but that is the way
Hollywood handled race issues back in the civil rights era. See, for
example, pretty much anything starring Sidney Poitier. I don't remember
anyone trying to make a film of William Faulkner's ""Light in August,""
in which the central character is a mixed-race psychopath.""Hurry Sundown"" is a good choice when you want a nice juicy wallow in
southern decadence. The color photography is pretty good, as is the
musical score by Hugo Montenegro.",146,1967
951,5.6,5.5,"Ghosthunters on Icy Trails comes across as a sub par Ghostbusters/Men
in Black hybrid based on a book by Cornelia Funke a German writer who
also wrote Inkheart.It is a film that kids will enjoy as it is made in Germany with a
largely German cast, presumably dubbed in English but the main star is
English actor Milo Parker and set probably in the USA.An anxious 11 year old boy Tom finds a slimy green ghost in the cellar
of his house. Tom realises that the green ghost called Hugo, is
harmless but also in need of his help. Hugo has been banished from his
haunted house by a dangerous ancient ice ghost who is spreading arctic
freeze all over world.Tom and Hugo find a professional Ghosthunter, Hetty Cuminseed who has
been laid off by the officious Central Ghosthunting Institute.Hugo looks like Slimer from Ghostbuster, the humour is aimed at kids
but the story is decently told. The film does look a bit like a
Europudding and the special effects look a bit cheap. Milo Parker gives
another appealing performance.",99,2015
952,9.666666666666666,7.0,"I think I've seen all the variations on a theme of this story, which, in
turn, is a variation on the Don Juan legend. Of all of them, I like this
one best.Colin Firth is a marvelous Valmont. Firth is a VERY subtle actor. Early in
the film, he pretends to be helpless in the water, unable to swim in order
to elicite a response from his victim,(Tilly), but when his actions do not
receive the response he expected, his face changes immediately. He is no
longer the smiling, charmer, but a man furious that his plan was thwarted.
These changes in expression happen in an instant. The alteration of his
features is absolutely chilling.It is, to me, far more effective to have the villian of the piece LOOK like
an angel, than to look like what he really is (Malkovitch).Annette Benning, with her delicate beauty and dimple certainly doesn't look
like the scheming, sexual predator that she really is.There is one scene in which Firth really does a virtuoso performance. He
dances with four women in turn. First, he dances with his elderly Aunt.
This lady still loves to flirt. He is graceful and charming and flatters
her outrageously. Next he dances with his 15 year old prey. Here he
cappers like a 15 year old, which delights and disarmes her. Next, Valmont
dances with Benning, his former lover. Here he is remote and aloof. It is
SHE who flirts with him! He withholds what she knows should be hers. THEN
he dances with the woman he has fallen in love with. He has a bet with
Benning that he can bed this married, pious lady. In this dance he is
sensual and genuine. SHE reacts with the most rapturous expressions and
movements I have ever seen on screen. Meg Tilly and Colin Firth dancing in
this sequence are breathtaking to behold.Because all of the feelings of the characters in Valmont are so beautifully
acted, Firth, Benning, Tilly and Balk are all believable and because you
believe in them you also feel their pain.Each character suffers because of decisions they have made, over and above
the seductions that do take place.A marvelous film that I recommend to those over 18. There are some
explicite scenes in this film that are too hot for young
people.",137,1989
953,11.0,6.5,"This is one of the best ""Bloke"" movies from the early 90's and whilst
slightly dated, its one of those movies that would never get made
today, which makes it very special! In fact, a very similar movie was
made in the 90's called ""Masterminds"" and it was a PG variation on the
same theme, but it was nowhere near as fun or realistic for that
matter.So what's so special about this film? It's the comradre between the
main characters and the against all odds theme of the film. Sean Astin
is very likable and has starred in some of the most memorable films of
the 80/90's, particularly ""The Goonies"". He also went onto greater
things with ""Rudy"" and ""The Lord of the Rings"" Trilogy, but ""Encino
Man"" is a good trip down memory lane. Will Wheaton from ""Stand by Me""
lends nice support to the film and Andrew Divoff is a terrific villain.
Louis Gossett Jr sleepwalks in his role, but he does add some brevity
to the film, particularly his relationship with Astin's rebellious
nature.So how's the action? By today's standards, it's rather tedious and
cheap looking, almost like a TV movie, but the production values are
good and the violence is actually quite nasty for a film involving
school students. However, the director makes up for the limited budget
with some nicely suspenseful moments and well placed humor.So park your brain at the door and enjoy this fondly remembered action
flick, but don't expect Oscar material!",111,1991
